Fighter_Id,Full Name,Nickname,Ht.,Wt.,Stance,W,L,D,Belt,Round,KD,STR,TD,SUB,Ctrl,Sig. Str. %,Head_%,Body_%,Leg_%,Distance_%,Clinch_%,Ground_%,Sub. Att,Rev.,Weight_Class,Gender,Fighting Style
Fabio 'Caipira de Aco' Maldonado,Fabio Maldonado,Caipira de Aco,6.1,205.0,Orthodox,23,11,0,False,2.64,0.09,65.18,0.36,0.45,130.55,0.5,0.44,0.67,0.47,0.43,0.61,0.33,0.09,0.0,Light Heavyweight,Male,Striker
Bea 'No Nickname' Malecki,Bea Malecki,No Nickname,5.9,135.0,Orthodox,4,1,0,False,2.0,0.0,61.33,0.0,0.67,28.67,0.34,0.26,0.63,0.86,0.34,0.3,0.17,0.67,0.0,Women's Bantamweight,Female,Hybrid
Nazareno 'El Tigre' Malegarie,Nazareno Malegarie,El Tigre,5.8,155.0,Orthodox,28,4,0,False,3.0,0.0,58.0,1.0,0.0,49.0,0.34,0.34,0.38,1.0,0.34,0.5,0.0,0.0,0.0,Lightweight,Male,Hybrid
Jacob 'Mamba' Malkoun,Jacob Malkoun,Mamba,5.9,185.0,Orthodox,8,3,0,False,2.29,0.0,38.71,4.43,0.29,71.71,0.48,0.41,0.61,0.76,0.44,0.48,0.6,0.0,0.0,Middleweight,Male,Striker
Mike 'Proper' Malott,Mike Malott,Proper,6.1,170.0,Orthodox,12,2,1,False,2.0,0.5,32.67,1.17,0.33,94.33,0.52,0.4,0.64,0.64,0.5,0.28,0.28,0.33,0.17,Welterweight,Male,Striker
Troy 'Rude Boy' Mandaloniz,Troy Mandaloniz,Rude Boy,5.9,170.0,Orthodox,3,2,0,False,2.0,1.0,34.0,2.0,0.0,131.5,0.62,0.56,0.78,0.88,0.57,0.7,0.72,0.0,0.0,Welterweight,Male,Striker
Nate 'Mayhem' Maness,Nate Maness,Mayhem,5.1,125.0,Orthodox,16,3,0,False,2.14,0.29,29.86,0.43,0.43,219.71,0.58,0.51,0.75,0.66,0.44,0.61,0.62,0.43,0.0,Flyweight,Male,Striker
Jon 'No Nickname' Manley,Jon Manley,No Nickname,6.1,170.0,Orthodox,9,4,0,False,3.0,0.0,17.0,1.0,0.0,306.0,0.54,0.45,0.79,1.0,0.48,0.67,0.56,0.0,1.0,Welterweight,Male,Striker
Marnic 'The Sawed-Off Savage' Mann,Marnic Mann,The Sawed-Off Savage,5.0,115.0,Southpaw,6,3,0,False,3.0,0.0,19.5,1.0,0.5,112.0,0.48,0.43,0.42,0.84,0.48,0.39,0.5,0.0,0.5,Women's Strawweight,Female,Striker
Jimi 'Poster Boy' Manuwa,Jimi Manuwa,Poster Boy,6.1,205.0,Orthodox,17,6,0,False,1.83,0.25,24.08,0.25,0.17,116.92,0.5,0.34,0.58,0.92,0.42,0.63,0.22,0.0,0.0,Light Heavyweight,Male,Hybrid
Cristiano 'No Nickname' Marcello,Cristiano Marcello,No Nickname,5.9,155.0,Orthodox,13,6,0,False,2.75,0.0,42.5,0.5,0.25,143.25,0.36,0.3,0.74,0.5,0.34,0.65,0.26,0.25,0.0,Lightweight,Male,Hybrid
Daniel 'Soncora' Marcos,Daniel Marcos,Soncora,5.7,135.0,Orthodox,17,1,0,False,2.67,0.33,63.83,1.0,0.0,120.17,0.45,0.31,0.6,0.84,0.44,0.5,0.33,0.0,0.0,Bantamweight,Male,Striker
Jose 'No Chance' Maria,Jose Maria,No Chance,5.5,125.0,Orthodox,37,7,0,False,2.5,0.0,31.0,1.5,1.5,185.0,0.52,0.45,0.66,0.8,0.37,0.86,1.0,0.5,0.0,Flyweight,Male,Wrestler
Marcos 'Dhalsim' Mariano,Marcos Mariano,Dhalsim,6.1,155.0,Switch,6,6,0,False,2.0,0.0,2.5,0.0,0.0,24.0,0.28,0.14,0.34,0.25,0.2,0.0,0.5,0.0,0.0,Lightweight,Male,No Clear Style
Enrique 'Wasabi' Marin,Enrique Marin,Wasabi,5.1,170.0,Orthodox,10,4,0,False,3.0,0.0,21.5,2.5,1.0,327.5,0.36,0.29,0.88,0.9,0.33,0.71,0.5,1.0,1.0,Lightweight,Male,Wrestler
Chepe 'Machine Gun' Mariscal,Chepe Mariscal,Machine Gun,5.7,145.0,Orthodox,18,6,0,False,2.8,0.0,67.6,2.6,0.2,119.6,0.5,0.33,0.8,0.84,0.42,0.7,0.0,0.2,0.6,Featherweight,Male,Striker
Ronny 'No Nickname' Markes,Ronny Markes,No Nickname,6.1,185.0,Orthodox,17,5,0,False,2.6,0.0,25.0,2.4,0.4,303.0,0.57,0.45,0.92,0.72,0.42,0.69,0.71,0.4,0.0,Middleweight,Male,Striker
Rory 'No Nickname' Markham,Rory Markham,No Nickname,6.0,170.0,Orthodox,17,6,0,False,1.0,0.33,3.67,0.0,0.0,0.33,0.23,0.21,0.5,0.33,0.19,0.56,0.0,0.0,0.0,Welterweight,Male,No Clear Style
Randa 'Quiet Storm' Markos,Randa Markos,Quiet Storm,5.4,115.0,Orthodox,11,12,1,False,2.56,0.0,37.44,0.94,0.17,184.33,0.46,0.4,0.7,0.64,0.35,0.64,0.67,0.5,0.22,Women's Strawweight,Female,Wrestler
Christina 'No Nickname' Marks,Christina Marks,No Nickname,5.7,125.0,Orthodox,8,9,0,False,1.0,0.0,10.0,1.0,0.0,25.0,0.35,0.23,0.67,1.0,0.3,0.43,0.0,1.0,0.0,Women's Flyweight,Female,Hybrid
Brendon 'The Kid' Marotte,Brendon Marotte,The Kid,5.9,145.0,Orthodox,8,3,0,False,1.5,0.0,2.0,0.0,0.0,0.0,0.71,0.16,0.5,0.5,0.66,0.0,0.5,0.0,0.0,Featherweight,Male,Hybrid
Nate 'The Great' Marquardt,Nate Marquardt,The Great,6.0,185.0,Orthodox,35,19,2,False,2.16,0.48,25.4,1.32,0.56,154.12,0.5,0.38,0.65,0.65,0.43,0.55,0.46,0.52,0.12,Middleweight,Male,Wrestler
Danilo 'No Nickname' Marques,Danilo Marques,No Nickname,6.6,205.0,Orthodox,11,4,0,False,2.25,0.0,13.75,2.5,0.5,139.0,0.54,0.32,0.66,0.43,0.36,0.5,0.17,0.25,0.25,Light Heavyweight,Male,Hybrid
Julian 'The Cuban Missile Crisis' Marquez,Julian Marquez,The Cuban Missile Crisis,6.2,185.0,Orthodox,9,6,0,False,1.88,0.12,39.25,0.0,1.38,97.88,0.5,0.45,0.75,0.37,0.43,0.63,0.36,0.88,0.12,Middleweight,Male,Wrestler
Carmelo 'The Fury' Marrero,Carmelo Marrero,The Fury,6.0,205.0,Orthodox,16,6,0,False,2.0,0.0,6.75,1.5,0.0,151.0,0.34,0.24,0.23,0.38,0.09,0.0,0.51,0.0,0.0,Heavyweight,Male,No Clear Style
John 'No Nickname' Marsh,John Marsh,No Nickname,6.0,265.0,Orthodox,8,7,0,False,3.0,1.0,18.0,1.0,1.0,161.0,0.51,0.35,0.75,1.0,0.33,0.69,0.57,1.0,0.0,Heavyweight,Male,Striker
Eliot 'Fire' Marshall,Eliot Marshall,Fire,6.2,205.0,Orthodox,10,4,0,False,2.33,0.17,20.5,0.33,0.67,51.5,0.33,0.28,0.35,0.46,0.3,0.36,0.24,0.67,0.0,Light Heavyweight,Male,Hybrid
Francis 'Fire' Marshall,Francis Marshall,Fire,5.9,145.0,Orthodox,8,3,0,False,2.4,0.4,27.2,1.4,0.4,87.6,0.47,0.4,0.56,0.92,0.49,0.3,0.3,0.0,0.0,Lightweight,Male,Striker
Jack 'The Hammer' Marshman,Jack Marshman,The Hammer,6.0,185.0,Orthodox,23,10,0,False,2.25,0.38,28.0,0.0,0.0,46.12,0.23,0.17,0.52,0.56,0.22,0.29,0.14,0.0,0.0,Middleweight,Male,Hybrid
Terry 'No Nickname' Martin,Terry Martin,No Nickname,5.8,185.0,Orthodox,23,11,0,False,2.0,0.17,22.17,1.5,0.0,217.33,0.64,0.53,0.62,0.61,0.31,0.66,0.71,0.0,0.0,Middleweight,Male,Striker
Anthony 'No Nickname' Rocco Martin,Anthony Rocco Martin,No Nickname,6.0,170.0,Orthodox,17,6,0,False,2.73,0.13,34.07,0.6,0.87,161.27,0.39,0.29,0.68,0.75,0.35,0.72,0.4,0.4,0.2,Welterweight,Male,Striker
Mallory 'No Nickname' Martin,Mallory Martin,No Nickname,5.4,115.0,Orthodox,7,5,0,False,2.0,0.0,29.0,0.5,0.25,103.75,0.49,0.36,0.94,0.12,0.46,0.39,0.21,0.25,0.0,Women's Strawweight,Female,Hybrid
Rainy 'No Nickname' Martinez,Rainy Martinez,No Nickname,6.0,199.0,Orthodox,0,2,0,False,1.0,0.0,0.0,0.0,0.0,125.42293236127986,0.44435156249999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lightweight,Male,No Clear Style
Danny 'The Gremlin' Martinez,Danny Martinez,The Gremlin,5.6,125.0,Orthodox,21,8,0,False,3.0,0.25,48.25,3.5,0.0,221.5,0.34,0.29,0.55,0.75,0.3,0.56,0.62,0.0,0.0,Flyweight,Male,Striker
Henry 'Sicario' Martinez,Henry Martinez,Sicario,5.7,155.0,Southpaw,9,4,0,False,2.67,0.0,35.33,0.0,0.0,47.0,0.24,0.2,0.36,0.93,0.24,0.09,0.0,0.0,0.0,Lightweight,Male,Hybrid
Jonathan 'Dragon' Martinez,Jonathan Martinez,Dragon,5.8,135.0,Southpaw,19,6,0,False,2.8,0.6,59.13,0.33,0.07,75.07,0.49,0.35,0.65,0.89,0.46,0.62,0.28,0.2,0.13,Bantamweight,Male,Striker
Mana 'ManaBoi' Martinez,Mana Martinez,ManaBoi,5.1,135.0,Orthodox,10,4,0,False,3.0,1.0,66.25,0.75,0.25,212.0,0.52,0.42,0.68,0.87,0.51,0.42,0.72,0.0,0.25,Bantamweight,Male,Striker
Victor 'The Brick' Martinez,Victor Martinez,The Brick,5.8,155.0,Orthodox,13,6,0,False,1.0,0.5,12.5,0.0,0.0,1.0,0.38,0.29,0.32,0.72,0.38,0.0,0.4,0.0,0.0,Lightweight,Male,Hybrid
Roque 'No Nickname' Martinez,Roque Martinez,No Nickname,5.1,250.0,Orthodox,15,8,2,False,2.67,0.0,43.0,0.33,0.33,143.67,0.51,0.39,0.61,0.85,0.49,0.78,0.0,0.33,0.0,Heavyweight,Male,Striker
Melissa 'Super Mely' Martinez,Melissa Martinez,Super Mely,5.2,115.0,Southpaw,8,2,0,False,3.0,0.0,53.67,0.33,0.0,82.33,0.46,0.32,0.78,0.72,0.42,0.31,0.33,0.0,0.0,Women's Strawweight,Female,Striker
David 'Doctor' Martinez,David Martinez,Doctor,5.5,135.0,Orthodox,13,1,0,False,2.0,0.5,44.5,0.0,0.0,50.5,0.48,0.45,0.45,0.84,0.44,0.5,0.36,0.0,0.0,Bantamweight,Male,Striker
Adriano 'No Nickname' Martins,Adriano Martins,No Nickname,5.1,155.0,Southpaw,28,9,0,False,2.0,0.29,14.71,0.57,0.29,37.57,0.44,0.36,0.32,0.69,0.44,0.05,0.25,0.29,0.0,Lightweight,Male,Hybrid
Lucas 'Mineiro' Martins,Lucas Martins,Mineiro,6.0,145.0,Southpaw,19,3,0,False,2.29,0.43,25.29,0.0,0.29,65.43,0.42,0.34,0.88,0.69,0.4,0.22,0.44,0.29,0.0,Featherweight,Male,Hybrid
Bristol 'No Nickname' Marunde,Bristol Marunde,No Nickname,6.1,170.0,Orthodox,16,10,0,False,2.0,0.0,10.5,1.5,0.0,59.0,0.23,0.21,0.3,0.35,0.19,0.32,0.36,0.0,0.0,Welterweight,Male,No Clear Style
Mike 'The Master of Disaster' Massenzio,Mike Massenzio,The Master of Disaster,6.2,185.0,Southpaw,13,9,0,False,2.0,0.14,16.29,1.43,0.71,120.71,0.37,0.24,0.39,0.37,0.21,0.45,0.55,1.14,0.0,Middleweight,Male,Wrestler
Jorge 'Gamebred' Masvidal,Jorge Masvidal,Gamebred,5.11,170.0,Orthodox,35,17,0,False,2.82,0.41,53.18,0.77,0.32,77.55,0.47,0.37,0.65,0.72,0.44,0.56,0.42,0.14,0.09,Welterweight,Male,Striker
Tateki 'Tech' Matsuda,Tateki Matsuda,Tech,5.7,125.0,Orthodox,13,8,0,False,3.0,0.0,48.0,0.0,0.0,129.0,0.32,0.26,0.64,0.56,0.29,0.45,0.82,0.5,0.5,Flyweight,Male,Hybrid
Jean 'No Nickname' Matsumoto,Jean Matsumoto,No Nickname,5.6,135.0,Orthodox,17,1,0,False,2.75,0.0,70.0,2.5,0.75,285.75,0.46,0.42,0.88,0.66,0.44,0.57,0.32,0.0,0.0,Bantamweight,Male,Striker
Jake 'The Celtic Kid' Matthews,Jake Matthews,The Celtic Kid,5.11,170.0,Orthodox,22,7,0,False,2.45,0.23,38.73,1.14,0.45,148.36,0.43,0.36,0.58,0.66,0.34,0.65,0.49,0.55,0.14,Welterweight,Male,Striker
Connor 'The Controller' Matthews,Connor Matthews,The Controller,5.8,145.0,Switch,7,4,0,False,1.67,0.0,23.0,1.0,0.0,16.0,0.42,0.28,0.46,0.63,0.4,0.33,0.46,0.0,0.0,Featherweight,Male,Hybrid
John 'No Nickname' Matua,John Matua,No Nickname,6.2,400.0,Orthodox,1,4,0,False,1.0,0.0,0.0,0.0,0.0,125.42293236127986,0.44435156249999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Open Weight,Male,No Clear Style
Vladimir 'The Janitor' Matyushenko,Vladimir Matyushenko,The Janitor,6.0,205.0,Orthodox,27,8,0,False,2.0,0.08,16.08,1.58,0.08,167.92,0.43,0.4,0.46,0.44,0.3,0.37,0.52,0.08,0.08,Light Heavyweight,Male,Hybrid
Miranda 'Fear The' Maverick,Miranda Maverick,Fear The,5.3,125.0,Southpaw,17,6,0,False,2.75,0.0,42.83,1.92,0.33,305.42,0.43,0.34,0.7,0.67,0.38,0.64,0.34,0.5,0.17,Women's Flyweight,Female,Wrestler
Nick 'No Nickname' Maximov,Nick Maximov,No Nickname,6.0,185.0,Southpaw,8,2,0,False,2.5,0.0,20.25,3.75,0.25,173.0,0.46,0.4,0.6,0.62,0.36,0.57,0.72,0.5,0.0,Middleweight,Male,Wrestler
Jack 'The Outlaw' May,Jack May,The Outlaw,6.8,255.0,Switch,9,3,0,False,2.0,0.0,12.5,0.5,0.0,55.5,0.58,0.39,0.81,0.75,0.46,0.32,0.5,0.0,0.5,Heavyweight,Male,Striker
Don'Tale 'Lord Kong' Mayes,Don'Tale Mayes,Lord Kong,6.6,260.0,Orthodox,11,9,0,False,2.67,0.17,35.08,0.58,0.0,102.75,0.42,0.29,0.68,0.75,0.4,0.48,0.06,0.08,0.0,Heavyweight,Male,Hybrid
Gray 'No Nickname' Maynard,Gray Maynard,No Nickname,5.9,155.0,Orthodox,13,7,1,False,2.8,0.3,24.65,2.5,0.6,200.8,0.43,0.38,0.7,0.43,0.36,0.67,0.64,0.65,0.2,Featherweight,Male,Wrestler
Gina 'Danger' Mazany,Gina Mazany,Danger,5.6,125.0,Southpaw,7,6,0,False,2.0,0.12,30.62,2.38,0.12,116.88,0.43,0.34,0.57,0.52,0.34,0.75,0.5,0.12,0.12,Women's Flyweight,Female,Striker
Sabina 'Colombian Queen' Mazo,Sabina Mazo,Colombian Queen,5.7,125.0,Orthodox,9,4,0,False,2.86,0.14,80.29,0.57,0.14,208.14,0.44,0.33,0.69,0.84,0.41,0.54,0.29,0.43,0.0,Women's Flyweight,Female,Striker
Michael 'No Nickname' McBride,Michael McBride,No Nickname,6.1,155.0,Orthodox,8,3,0,False,2.5,0.0,49.5,1.5,1.0,43.5,0.5,0.42,0.5,0.86,0.5,0.19,0.57,1.0,0.5,Lightweight,Male,Wrestler
Ian 'Uncle Creepy' McCall,Ian McCall,Uncle Creepy,5.5,125.0,Orthodox,13,5,1,False,3.0,0.0,57.67,1.83,0.0,116.83,0.36,0.24,0.58,0.66,0.3,0.53,0.3,0.5,0.17,Flyweight,Male,Hybrid
Molly 'Meatball' McCann,Molly McCann,Meatball,5.4,115.0,Orthodox,14,8,0,False,2.21,0.14,53.93,1.21,0.36,173.29,0.46,0.38,0.68,0.71,0.43,0.52,0.47,0.64,0.14,Women's Strawweight,Female,Striker
Charles 'Chainsaw' McCarthy,Charles McCarthy,Chainsaw,5.1,185.0,Orthodox,10,5,0,False,1.33,0.0,1.0,1.0,1.0,88.0,0.08,0.03,0.33,0.33,0.06,0.33,0.0,1.0,0.0,Middleweight,Male,No Clear Style
Eric 'No Nickname' McConico,Eric McConico,No Nickname,6.0,185.0,Southpaw,10,3,1,False,2.5,0.0,15.5,0.0,0.0,164.0,0.42,0.33,0.46,0.64,0.4,0.3,0.0,0.0,0.0,Light Heavyweight,Male,Hybrid
Sean 'No Nickname' McCorkle,Sean McCorkle,No Nickname,6.7,265.0,Orthodox,17,7,0,False,1.33,0.0,4.0,0.67,1.33,196.0,0.39,0.36,0.33,0.33,0.13,0.25,0.7,1.33,0.33,Heavyweight,Male,Wrestler
Kris 'Savage' McCray,Kris McCray,Savage,6.0,170.0,Orthodox,8,5,0,False,2.0,0.0,23.33,1.67,0.0,160.0,0.46,0.3,0.5,0.79,0.37,0.48,0.31,0.33,0.67,Welterweight,Male,Hybrid
Tamdan 'The Barncat' McCrory,Tamdan McCrory,The Barncat,6.4,185.0,Switch,14,5,0,False,2.0,0.0,17.78,1.22,1.22,181.11,0.46,0.4,0.61,0.53,0.35,0.34,0.47,1.11,0.44,Middleweight,Male,Wrestler
Justin 'The Insane One' McCully,Justin McCully,The Insane One,6.1,225.0,Orthodox,11,5,2,False,2.5,0.25,18.5,1.0,0.0,308.25,0.34,0.28,0.17,0.65,0.35,0.55,0.12,0.0,0.25,Heavyweight,Male,Hybrid
Robert 'Bubba' McDaniel,Robert McDaniel,Bubba,6.3,185.0,Southpaw,28,10,0,False,2.33,0.0,17.67,0.67,1.0,270.33,0.49,0.46,0.51,0.79,0.39,0.92,0.66,1.33,0.67,Middleweight,Male,Wrestler
Michael 'The Black Sniper' McDonald,Michael McDonald,The Black Sniper,5.11,205.0,Orthodox,1,1,0,False,2.11,0.56,24.0,0.67,0.78,59.78,0.38,0.34,0.48,0.58,0.34,0.19,0.5,0.56,0.0,Bantamweight,Male,Hybrid
Michael 'Mayday' McDonald,Michael McDonald,Mayday,5.9,135.0,Orthodox,17,4,0,False,2.11,0.56,24.0,0.67,0.78,59.78,0.38,0.34,0.48,0.58,0.34,0.19,0.5,0.56,0.0,Bantamweight,Male,Hybrid
Drew 'The Massacre' McFedries,Drew McFedries,The Massacre,6.0,185.0,Southpaw,12,7,0,False,1.11,0.67,12.0,0.22,0.11,6.89,0.55,0.56,0.44,0.32,0.42,0.5,0.57,0.11,0.0,Middleweight,Male,Hybrid
Gan 'The Giant' McGee,Gan McGee,The Giant,6.1,265.0,Orthodox,13,5,0,False,1.25,0.0,10.75,0.5,0.0,134.0,0.36,0.33,0.5,0.62,0.3,0.25,0.26,0.0,0.0,Heavyweight,Male,Hybrid
Court 'The Crusher' McGee,Court McGee,The Crusher,5.11,170.0,Orthodox,23,14,0,False,2.62,0.12,56.83,1.5,0.38,148.29,0.41,0.33,0.55,0.79,0.38,0.45,0.38,0.42,0.0,Welterweight,Male,Striker
